,name,raw_wp_url,pdf_url
715,rate3,https://whitepaper.io/document/360/rate3-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Sky3oj64Q
716,ormeus_ecosystem,https://whitepaper.io/document/0/ormeus-ecosystem-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ormeus-ecosystem
717,cosmochain,https://whitepaper.io/document/436/cosmochain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1Dqx5oCV
718,decentbet,https://whitepaper.io/document/224/decentbet-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkJWWKmZX
719,netrum,https://whitepaper.io/document/0/netrum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=netrum
720,blockburn,https://whitepaper.io/document/0/blockburn-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blockburn
721,coinalpha,https://whitepaper.io/document/0/coinalpha-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=coinalpha
722,opal,https://whitepaper.io/document/0/opal-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=opal
723,shield_protocol,https://whitepaper.io/document/0/shield-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shield-protocol
724,mybit_token,https://whitepaper.io/document/70/mybit-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H17ZmX-eX
725,all_best_ico,https://whitepaper.io/document/0/all-best-ico-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=all-best-ico
726,digitex_futures,https://whitepaper.io/document/425/digitex-futures-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1l5nVmr6E
727,mediccoin,https://whitepaper.io/document/302/mediccoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkFaltwbQ
728,reward_hunters_token,https://whitepaper.io/document/0/reward-hunters-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=reward-hunters-token
729,arbitragect,https://whitepaper.io/document/0/arbitragect-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=arbitragect
730,imagecoin,https://whitepaper.io/document/0/imagecoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=imagecoin
731,envion,https://whitepaper.io/document/266/envion-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJdxG5U-Q
732,arepacoin,https://whitepaper.io/document/0/arepacoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=arepacoin
733,tokenbox,https://whitepaper.io/document/0/tokenbox-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tokenbox
734,blocktix,https://whitepaper.io/document/332/blocktix-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1YaLL1G7
735,scholarship_coin,https://whitepaper.io/document/0/scholarship-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=scholarship-coin
736,dragonvein,https://whitepaper.io/document/0/dragonvein-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dragonvein
737,safeinsure,https://whitepaper.io/document/0/safeinsure-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=safeinsure
738,bsclaunch,https://whitepaper.io/document/0/bsclaunch-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bsclaunch
739,quantis_network,https://whitepaper.io/document/0/quantis-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=quantis-network
740,scriv_network,https://whitepaper.io/document/0/scriv-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=scriv-network
741,kalata,https://whitepaper.io/document/0/kalata-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kalata
742,kemacoin,https://whitepaper.io/document/0/kemacoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kemacoin
743,draftcoin,https://whitepaper.io/document/0/draftcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=draftcoin
744,paypex,https://whitepaper.io/document/104/paypex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkSnc1rlQ
745,sweetbridge,https://whitepaper.io/document/65/sweetbridge-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Sya4cZblX
746,dynamite,https://whitepaper.io/document/0/dynamite-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dynamite
747,safecapital,https://whitepaper.io/document/0/safecapital-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=safecapital
748,sf_capital,https://whitepaper.io/document/0/sf-capital-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sf-capital
749,the_currency_analytics,https://whitepaper.io/document/0/the-currency-analytics-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=the-currency-analytics
750,entercoin,https://whitepaper.io/document/399/entercoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1l36dxnV
751,crdt,https://whitepaper.io/document/0/crdt-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=crdt
752,ponzicoin,https://whitepaper.io/document/0/ponzicoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ponzicoin
753,ziktalk,https://whitepaper.io/document/0/ziktalk-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ziktalk
754,idea_chain_coin,https://whitepaper.io/document/668/idea-chain-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BkpVrxbQO
755,hupayx,https://whitepaper.io/document/0/hupayx-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hupayx
756,888tron,https://whitepaper.io/document/0/888tron-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=888tron
757,bitopro_exchange_token,https://whitepaper.io/document/0/bitopro-exchange-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitopro-exchange-token
758,intexcoin,https://whitepaper.io/document/0/intexcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=intexcoin
759,ecc,https://whitepaper.io/document/215/ecc-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryQkH_7-m
760,aeron,https://whitepaper.io/document/356/aeron-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rykfn964m
761,cometh,https://whitepaper.io/document/0/cometh-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cometh
762,blockport,https://whitepaper.io/document/325/blockport-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1tmbihZX
763,pollux_coin,https://whitepaper.io/document/0/pollux-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pollux-coin
764,crust,https://whitepaper.io/document/760/crust-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJWKDgyt_
765,gbex,https://whitepaper.io/document/770/gbex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJADIH32t
766,silverway,https://whitepaper.io/document/504/silverway-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1ixJJYeU
767,coral_swap,https://whitepaper.io/document/0/coral-swap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=coral-swap
768,exmr_fdn,https://whitepaper.io/document/568/exmr-fdn-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bk-wPY4mI
769,kickico,https://whitepaper.io/document/506/kickico-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkgYwJYgU
770,lgo_exchange,https://whitepaper.io/document/164/lgo-exchange-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1qHHPfZm
771,verox,https://whitepaper.io/document/0/verox-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=verox
772,polybius,https://whitepaper.io/document/284/polybius-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hkp708DWQ
773,tierion,https://whitepaper.io/document/205/tierion-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1zsPP7-X
774,dequant,https://whitepaper.io/document/0/dequant-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dequant
775,eron_project,https://whitepaper.io/document/768/eron-project-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1WH4ehIY
776,locktrip,https://whitepaper.io/document/344/locktrip-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkeM7Fu77
777,alpha_finance_lab,https://whitepaper.io/document/650/alpha-finance-lab-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r15TeACG_
778,botxcoin,https://whitepaper.io/document/461/botxcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S10RslA04
779,funder_one_capital,https://whitepaper.io/document/0/funder-one-capital-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=funder-one-capital
780,decent,https://whitepaper.io/document/216/decent-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ry5e8u7-m
781,bodhi,https://whitepaper.io/document/240/bodhi-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1thTxBZX
782,bitonyx,https://whitepaper.io/document/0/bitonyx-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitonyx
783,experience_points,https://whitepaper.io/document/226/experience-points-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H1Or_FQ-X
784,bittoken,https://whitepaper.io/document/0/bittoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bittoken
785,beeswap,https://whitepaper.io/document/705/beeswap-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1y1XFJB_
786,edc_blockchain,https://whitepaper.io/document/499/edc-blockchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkIG43PPS
787,npcoin,https://whitepaper.io/document/548/npcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkWVjeE78
788,bitpanda_ecosystem_token,https://whitepaper.io/document/734/bitpanda-ecosystem-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkhN2EfUO
789,chronobank,https://whitepaper.io/document/273/chronobank-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkRPb3IWQ
790,jointer,https://whitepaper.io/document/743/jointer-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1eko_23Lu
791,nodestats,https://whitepaper.io/document/0/nodestats-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nodestats
792,certified_diamond_coin,https://whitepaper.io/document/559/certified-diamond-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1VrBIEX8
793,mothership,https://whitepaper.io/document/249/mothership-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJCka7LbX
794,ecoreal_estate,https://whitepaper.io/document/410/ecoreal-estate-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkl0ZNVTV
795,hintchain,https://whitepaper.io/document/703/hintchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJ1KEO1rd
796,compound_usdt,https://whitepaper.io/document/0/compound-usdt-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-usdt
797,coinflex,https://whitepaper.io/document/702/coinflex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkBIGO1Sd
798,veriblock,https://whitepaper.io/document/452/veriblock-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkZefn204
799,chain_games,https://whitepaper.io/document/723/chain-games-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJXF2csBO
800,eximchain,https://whitepaper.io/document/142/eximchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJkRW-W-Q
801,asia_coin,https://whitepaper.io/document/761/asia-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJSKikLiO
802,aquari,https://whitepaper.io/document/0/aquari-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aquari
803,blx,https://whitepaper.io/document/778/blx-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hk_NyYnXc
804,etheroll,https://whitepaper.io/document/472/etheroll-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bym3gkByS
805,test,https://whitepaper.io/document/0/test-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=test
806,flexacoin,https://whitepaper.io/document/584/flexacoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SyCjucbn8
807,olympus_labs,https://whitepaper.io/document/306/olympus-labs-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=By7HDKw-X
808,hellenic_coin,https://whitepaper.io/document/752/hellenic-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Skvrbo-Pd
809,compound_basic_attention_token,https://whitepaper.io/document/0/compound-basic-attention-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-basic-attention-token
810,sorachancoin,https://whitepaper.io/document/0/sorachancoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sorachancoin
811,tgold,https://whitepaper.io/document/0/tgold-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tgold
812,wibx,https://whitepaper.io/document/0/wibx-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wibx
813,counos_x,https://whitepaper.io/document/0/counos-x-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=counos-x
814,kepler_network,https://whitepaper.io/document/0/kepler-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kepler-network
815,joys_digital,https://whitepaper.io/document/0/joys-digital-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=joys-digital
816,arcs,https://whitepaper.io/document/0/arcs-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=arcs
817,tourismx_token,https://whitepaper.io/document/0/tourismx-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tourismx-token
818,trice,https://whitepaper.io/document/0/trice-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=trice
819,x7_coin,https://whitepaper.io/document/0/x7-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=x7-coin
820,solbit,https://whitepaper.io/document/0/solbit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=solbit
821,aces,https://whitepaper.io/document/0/aces-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aces
822,mindol,https://whitepaper.io/document/516/mindol-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1Ml681WL
823,alias,https://whitepaper.io/document/0/alias-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=alias
824,tidex_token,https://whitepaper.io/document/0/tidex-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tidex-token
825,ttc_protocol,https://whitepaper.io/document/435/ttc-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=By4vpKoRV
826,mytoken,https://whitepaper.io/document/0/mytoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mytoken
827,free_coin,https://whitepaper.io/document/464/free-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJyonGN1B
828,ins_ecosystem,https://whitepaper.io/document/199/ins-ecosystem-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S12nHf7WQ
829,horizon_state,https://whitepaper.io/document/251/horizon-state-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ry35yNI-7
830,insureum,https://whitepaper.io/document/0/insureum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=insureum
831,ethereum_meta,https://whitepaper.io/document/0/ethereum-meta-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ethereum-meta
832,darcrus,https://whitepaper.io/document/282/darcrus-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rko_n8v-m
833,earneo,https://whitepaper.io/document/0/earneo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=earneo
834,pibble,https://whitepaper.io/document/0/pibble-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pibble
835,flits,https://whitepaper.io/document/0/flits-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=flits
836,axion,https://whitepaper.io/document/699/axion-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkYVGV1Sd
837,inlock,https://whitepaper.io/document/0/inlock-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=inlock
838,maximine_coin,https://whitepaper.io/document/383/maximine-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rymn8F_i4
839,compound_usd_coin,https://whitepaper.io/document/0/compound-usd-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-usd-coin
840,bizzcoin,https://whitepaper.io/document/0/bizzcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bizzcoin
841,crypto_holding_frank_token,https://whitepaper.io/document/0/crypto-holding-frank-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=crypto-holding-frank-token
842,compound_0x,https://whitepaper.io/document/0/compound-0x-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-0x
843,itam_games,https://whitepaper.io/document/0/itam-games-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=itam-games
844,casinocoin,https://whitepaper.io/document/270/casinocoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bk-RFj8bm
845,ultralpha,https://whitepaper.io/document/0/ultralpha-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ultralpha
846,codex,https://whitepaper.io/document/0/codex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=codex
847,medicalveda,https://whitepaper.io/document/0/medicalveda-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=medicalveda
848,bincentive,https://whitepaper.io/document/0/bincentive-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bincentive
849,tilwiki,https://whitepaper.io/document/0/tilwiki-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tilwiki
850,idk,https://whitepaper.io/document/0/idk-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=idk
851,skillchain,https://whitepaper.io/document/0/skillchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=skillchain
852,varc,https://whitepaper.io/document/0/varc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=varc
853,blocknotex,https://whitepaper.io/document/0/blocknotex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blocknotex
854,south_african_tether,https://whitepaper.io/document/0/south-african-tether-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=south-african-tether
855,esr_coin,https://whitepaper.io/document/0/esr-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=esr-coin
856,etho_protocol,https://whitepaper.io/document/0/etho-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=etho-protocol
857,tratok,https://whitepaper.io/document/0/tratok-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tratok
858,frogex,https://whitepaper.io/document/0/frogex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=frogex
859,dapp_token,https://whitepaper.io/document/0/dapp-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dapp-token
860,whole_network,https://whitepaper.io/document/0/whole-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=whole-network
861,bankroll_network,https://whitepaper.io/document/0/bankroll-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bankroll-network
862,ixledger,https://whitepaper.io/document/257/ixledger-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rkNc-tL-7
863,litecash,https://whitepaper.io/document/0/litecash-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=litecash
864,oyster,https://whitepaper.io/document/248/oyster-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1VswWHWQ
865,compound_dai,https://whitepaper.io/document/0/compound-dai-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-dai
866,rakun,https://whitepaper.io/document/0/rakun-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=rakun
867,buzzshow,https://whitepaper.io/document/0/buzzshow-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=buzzshow
868,compound_wrapped_btc,https://whitepaper.io/document/0/compound-wrapped-btc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=compound-wrapped-btc
869,shih_tzu,https://whitepaper.io/document/0/shih-tzu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shih-tzu
870,bns_token,https://whitepaper.io/document/0/bns-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bns-token
871,dionpay,https://whitepaper.io/document/0/dionpay-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dionpay
872,bts_chain,https://whitepaper.io/document/0/bts-chain-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bts-chain
873,izichain,https://whitepaper.io/document/367/izichain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkSmZCUjV
874,beforecoinmarketcap,https://whitepaper.io/document/0/beforecoinmarketcap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=beforecoinmarketcap
875,fortress_lending,https://whitepaper.io/document/0/fortress-lending-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=fortress-lending
876,jinbi_token,https://whitepaper.io/document/0/jinbi-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=jinbi-token
877,cnns,https://whitepaper.io/document/0/cnns-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cnns
878,naga,https://whitepaper.io/document/192/naga-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hy2f6W7ZQ
879,defire,https://whitepaper.io/document/0/defire-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=defire
880,copiosa_coin,https://whitepaper.io/document/0/copiosa-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=copiosa-coin
881,space_token,https://whitepaper.io/document/0/space-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=space-token
882,camp,https://whitepaper.io/document/0/camp-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=camp
883,gold_secured_currency,https://whitepaper.io/document/0/gold-secured-currency-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gold-secured-currency
884,niifi,https://whitepaper.io/document/0/niifi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=niifi
885,life,https://whitepaper.io/document/328/life-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1r_1IJMm
886,metis,https://whitepaper.io/document/0/metis-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metis
887,aurix,https://whitepaper.io/document/0/aurix-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aurix
888,privateum_initiative,https://whitepaper.io/document/0/privateum-initiative-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=privateum-initiative
889,vkenaf,https://whitepaper.io/document/0/vkenaf-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vkenaf
890,moss_carbon_credit,https://whitepaper.io/document/0/moss-carbon-credit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moss-carbon-credit
891,wallstreetbets_dapp,https://whitepaper.io/document/0/wallstreetbets-dapp-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wallstreetbets-dapp
892,moonlight_token,https://whitepaper.io/document/0/moonlight-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moonlight-token
893,tbtc,https://whitepaper.io/document/691/tbtc-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJKy8tGN_
894,dexfin,https://whitepaper.io/document/0/dexfin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dexfin
895,ammyi_coin,https://whitepaper.io/document/0/ammyi-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ammyi-coin
896,cryptoxpress,https://whitepaper.io/document/0/cryptoxpress-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cryptoxpress
897,impulseven,https://whitepaper.io/document/0/impulseven-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=impulseven
898,kyrrex,https://whitepaper.io/document/0/kyrrex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kyrrex
899,noshit,https://whitepaper.io/document/0/noshit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=noshit
900,dfund,https://whitepaper.io/document/0/dfund-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dfund
901,beldex,https://whitepaper.io/document/518/beldex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJwLbdJbL
902,moontrustbsc,https://whitepaper.io/document/0/moontrustbsc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=moontrustbsc
903,ricnatum,https://whitepaper.io/document/0/ricnatum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ricnatum
904,ctomorrow_platform,https://whitepaper.io/document/0/ctomorrow-platform-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ctomorrow-platform
905,kingdefi,https://whitepaper.io/document/0/kingdefi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kingdefi
906,origyn_foundation,https://whitepaper.io/document/0/origyn-foundation-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=origyn-foundation
907,colizeum,https://whitepaper.io/document/0/colizeum-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=colizeum
908,pornverse,https://whitepaper.io/document/0/pornverse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=pornverse
909,time_raiders,https://whitepaper.io/document/0/time-raiders-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=time-raiders
910,ioten,https://whitepaper.io/document/0/ioten-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ioten
911,sakaryaspor_token,https://whitepaper.io/document/0/sakaryaspor-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sakaryaspor-token
912,baby_shiba_inu,https://whitepaper.io/document/0/baby-shiba-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=baby-shiba-inu
913,nftyplay,https://whitepaper.io/document/0/nftyplay-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=nftyplay
914,colony_network_token,https://whitepaper.io/document/0/colony-network-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=colony-network-token
915,eagle_token,https://whitepaper.io/document/0/eagle-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=eagle-token
916,artex,https://whitepaper.io/document/0/artex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=artex
917,ten_wallet,https://whitepaper.io/document/0/ten-wallet-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ten-wallet
918,quincoin,https://whitepaper.io/document/0/quincoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=quincoin
919,ix_swap,https://whitepaper.io/document/0/ix-swap-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ix-swap
920,ijascoin,https://whitepaper.io/document/0/ijascoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ijascoin
921,tokenbank,https://whitepaper.io/document/0/tokenbank-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tokenbank
922,overmoon,https://whitepaper.io/document/0/overmoon-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=overmoon
923,community_doge_coin,https://whitepaper.io/document/0/community-doge-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=community-doge-coin
924,safuyield_protocol,https://whitepaper.io/document/0/safuyield-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=safuyield-protocol
925,antalyaspor_token,https://whitepaper.io/document/0/antalyaspor-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=antalyaspor-token
926,artm,https://whitepaper.io/document/0/artm-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=artm
927,ethera,https://whitepaper.io/document/0/ethera-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ethera
928,dragonbite,https://whitepaper.io/document/0/dragonbite-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dragonbite
929,aerovek_aviation,https://whitepaper.io/document/0/aerovek-aviation-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=aerovek-aviation
930,blueark,https://whitepaper.io/document/0/blueark-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blueark
931,holoride,https://whitepaper.io/document/0/holoride-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=holoride
